ID;token;organizations;itinerary;lat;lgt;distance;duration;weather;roadtype;traffic;circadian;pause;outlayer;timestamp;reload_weather;reload_roadtype;date
1972225;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.656158447265625;6.324226379394531;14810;798;1;0;1;2;0;0;1627981756;0;0;"2021-08-03 10:30:48"
1972226;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.663734436035156;6.353492736816406;17160;936;1;0;1;2;0;0;1627981894;1;1;"2021-08-03 10:30:55"
1972227;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66352081298828;6.345158100128174;16550;888;1;0;1;2;0;0;1627981846;0;0;"2021-08-03 10:30:57"
1972228;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66035079956055;6.335297107696533;15740;846;1;0;1;2;0;0;1627981804;0;0;"2021-08-03 10:30:58"
1972229;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65674591064453;6.325769424438477;14940;804;1;0;1;2;0;0;1627981762;0;0;"2021-08-03 10:30:59"
1972230;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66309356689453;6.354269027709961;17250;942;1;0;1;2;0;0;1627981900;0;0;"2021-08-03 10:31:07"
1972231;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66389846801758;6.346409797668457;16650;894;1;0;1;2;0;0;1627981852;0;0;"2021-08-03 10:31:09"
1972232;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66095733642578;6.336874008178711;15880;852;1;0;1;2;0;0;1627981810;0;0;"2021-08-03 10:31:10"
1972233;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.662574768066406;6.355274677276611;17350;948;1;0;1;2;0;0;1627981906;0;0;"2021-08-03 10:31:18"
1972234;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.661380767822266;6.338015556335449;15980;858;1;0;1;2;0;0;1627981816;0;0;"2021-08-03 10:31:21"
1972235;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66427230834961;6.347625255584717;16750;900;1;0;1;2;0;0;1627981858;0;0;"2021-08-03 10:31:21"
1972236;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6573371887207;6.360706329345703;17710;996;1;0;1;2;0;0;1627981954;1;1;"2021-08-03 10:31:26"
1972237;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66204071044922;6.3562798500061035;17450;954;1;0;1;2;0;0;1627981912;0;0;"2021-08-03 10:31:30"
1972238;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.664581298828125;6.34866189956665;16830;906;1;0;1;2;0;0;1627981864;0;0;"2021-08-03 10:31:33"
1972239;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66188430786133;6.339704513549805;16120;864;1;0;1;2;0;0;1627981822;0;0;"2021-08-03 10:31:33"
1972240;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6576042175293;6.361985683441162;17810;1002;1;0;1;2;0;0;1627981960;0;0;"2021-08-03 10:31:38"
1972241;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66130065917969;6.356976509094238;17550;960;1;0;1;2;0;0;1627981918;0;0;"2021-08-03 10:31:42"
1972242;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.664939880371094;6.349903106689453;16930;912;1;0;1;2;0;0;1627981870;0;0;"2021-08-03 10:31:46"
1972243;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.658042907714844;6.363196849822998;17910;1008;1;0;1;2;0;0;1627981966;0;0;"2021-08-03 10:31:51"
1972244;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.660491943359375;6.357411861419678;17650;966;1;0;1;2;0;0;1627981924;0;0;"2021-08-03 10:31:54"
1972245;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.661895751953125;6.37359619140625;18800;1056;1;0;1;2;0;0;1627982014;1;1;"2021-08-03 10:31:57"
1972246;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66516876220703;6.350779056549072;17000;918;1;0;1;2;0;0;1627981876;0;0;"2021-08-03 10:31:58"
1972247;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65858459472656;6.364339828491211;18010;1014;1;0;1;2;0;0;1627981972;0;0;"2021-08-03 10:32:04"
1972248;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.659603118896484;6.357423305511475;17750;972;1;0;1;2;0;0;1627981930;0;0;"2021-08-03 10:32:07"
1972249;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66252899169922;6.375062942504883;18930;1062;1;0;1;2;0;0;1627982020;0;0;"2021-08-03 10:32:10"
1972250;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66500473022461;6.3518147468566895;17080;924;1;0;1;2;0;0;1627981882;0;0;"2021-08-03 10:32:12"
1972251;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6591796875;6.365423202514648;18110;1020;1;0;1;2;0;0;1627981978;0;0;"2021-08-03 10:32:17"
1972252;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6587028503418;6.357728004455566;17850;978;1;0;1;2;0;0;1627981936;0;0;"2021-08-03 10:32:20"
1972253;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66322326660156;6.376495361328125;19060;1068;1;0;1;2;0;0;1627982026;0;0;"2021-08-03 10:32:23"
1972254;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66436767578125;6.352762699127197;17180;930;1;0;1;2;0;0;1627981888;0;0;"2021-08-03 10:32:25"
1972255;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.669097900390625;6.377642631530762;19070;1116;1;0;1;2;0;0;1627982074;1;1;"2021-08-03 10:32:26"
1972256;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.659751892089844;6.366665363311768;18220;1026;1;0;1;2;0;0;1627981984;0;0;"2021-08-03 10:32:30"
1972257;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65789794921875;6.358319282531738;17950;984;1;0;1;2;0;0;1627981942;0;0;"2021-08-03 10:32:33"
1972258;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.664058685302734;6.377640724182129;19190;1074;1;0;1;2;0;0;1627982032;0;0;"2021-08-03 10:32:36"
1972259;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66960144042969;6.37843656539917;19150;1122;1;0;1;2;0;0;1627982080;0;0;"2021-08-03 10:32:39"
1972260;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66023635864258;6.368038177490234;18340;1032;1;0;1;2;0;0;1627981990;0;0;"2021-08-03 10:32:43"
1972261;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.657413482666016;6.359361171722412;18040;990;1;0;1;2;0;0;1627981948;0;0;"2021-08-03 10:32:47"
1972262;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6650276184082;6.378192901611328;19310;1080;1;0;1;2;0;0;1627982038;0;0;"2021-08-03 10:32:50"
1972263;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67005920410156;6.379340648651123;19230;1128;1;0;1;2;0;0;1627982086;0;0;"2021-08-03 10:32:53"
1972264;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66056823730469;6.369431018829346;18450;1038;1;0;1;2;0;0;1627981996;0;0;"2021-08-03 10:32:56"
1972265;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67448425292969;6.3907151222229;20660;1182;1;0;1;2;0;0;1627982140;1;1;"2021-08-03 10:32:58"
1972266;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.665977478027344;6.378446102142334;19420;1086;1;0;1;2;0;0;1627982044;0;0;"2021-08-03 10:33:03"
1972267;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67050552368164;6.380250453948975;19310;1134;1;0;1;2;0;0;1627982092;0;0;"2021-08-03 10:33:07"
1972268;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66094207763672;6.3708062171936035;18560;1044;1;0;1;2;0;0;1627982002;0;0;"2021-08-03 10:33:10"
1972269;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67476272583008;6.392323970794678;20780;1188;1;0;1;2;0;0;1627982146;0;0;"2021-08-03 10:33:12"
1972270;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66677474975586;6.378190994262695;19510;1092;1;0;1;2;0;0;1627982050;0;0;"2021-08-03 10:33:17"
1972271;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67097473144531;6.3811821937561035;19400;1140;1;0;1;2;0;0;1627982098;0;0;"2021-08-03 10:33:21"
1972272;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66136932373047;6.37216854095459;18670;1050;1;0;1;2;0;0;1627982008;0;0;"2021-08-03 10:33:24"
1972273;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.675045013427734;6.393982410430908;20910;1194;1;0;1;2;0;0;1627982152;0;0;"2021-08-03 10:33:26"
1972274;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.677154541015625;6.405649185180664;21810;1242;1;0;1;2;0;0;1627982200;1;1;"2021-08-03 10:33:28"
1972275;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6673583984375;6.377506732940674;19590;1098;1;0;1;2;0;0;1627982056;0;0;"2021-08-03 10:33:31"
1972276;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67148971557617;6.3822431564331055;19500;1146;1;0;1;2;0;0;1627982104;0;0;"2021-08-03 10:33:33"
1972277;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67531967163086;6.395646572113037;21040;1200;1;0;1;2;0;0;1627982158;0;0;"2021-08-03 10:33:40"
1972278;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67739486694336;6.407042503356934;21920;1248;1;0;1;2;0;0;1627982206;0;0;"2021-08-03 10:33:42"
1972279;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66789245605469;6.376916408538818;19660;1104;1;0;1;2;0;0;1627982062;0;0;"2021-08-03 10:33:43"
1972280;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67206954956055;6.383459091186523;19610;1152;1;0;1;2;0;0;1627982110;0;0;"2021-08-03 10:33:47"
1972281;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67557907104492;6.397257328033447;21160;1206;1;0;1;2;0;0;1627982164;0;0;"2021-08-03 10:33:53"
1972282;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6776237487793;6.408319473266602;22020;1254;1;0;1;2;0;0;1627982212;0;0;"2021-08-03 10:33:55"
1972283;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66854476928711;6.376980304718018;19730;1110;1;0;1;2;0;0;1627982068;0;0;"2021-08-03 10:33:57"
1972284;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.679222106933594;6.4160637855529785;22850;1302;1;0;1;2;0;0;1627982260;1;1;"2021-08-03 10:33:58"
1972285;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.672481536865234;6.384299278259277;19690;1158;1;0;1;2;0;0;1627982116;0;0;"2021-08-03 10:34:02"
1972286;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67588806152344;6.398924827575684;21290;1212;1;0;1;2;0;0;1627982170;0;0;"2021-08-03 10:34:07"
1972287;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67778778076172;6.409152507781982;22080;1260;1;0;1;2;0;0;1627982218;0;0;"2021-08-03 10:34:10"
1972288;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.679466247558594;6.417160511016846;22940;1308;1;0;1;2;0;0;1627982266;0;0;"2021-08-03 10:34:12"
1972289;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.673274993896484;6.386083126068115;19850;1164;1;0;1;2;0;0;1627982122;0;0;"2021-08-03 10:34:15"
1972290;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.676185607910156;6.400601863861084;21420;1218;1;0;1;2;0;0;1627982176;0;0;"2021-08-03 10:34:21"
1972291;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67803192138672;6.410362720489502;22170;1266;1;0;1;2;0;0;1627982224;0;0;"2021-08-03 10:34:23"
1972292;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67967987060547;6.418143272399902;23020;1314;1;0;1;2;0;0;1627982272;0;0;"2021-08-03 10:34:26"
1972293;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68233108520508;6.431060314178467;24030;1368;1;0;1;2;0;0;1627982326;1;1;"2021-08-03 10:34:27"
1972294;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67382049560547;6.3875298500061035;19970;1170;1;0;1;2;0;0;1627982128;0;0;"2021-08-03 10:34:29"
1972295;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.676429748535156;6.402187347412109;21540;1224;1;0;1;2;0;0;1627982182;0;0;"2021-08-03 10:34:34"
1972296;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.678199768066406;6.411187171936035;22230;1272;1;0;1;2;0;0;1627982230;0;0;"2021-08-03 10:34:37"
1972297;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68273162841797;6.432376384735107;24140;1374;1;0;1;2;0;0;1627982332;0;0;"2021-08-03 10:34:37"
1972298;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67995071411133;6.419366836547852;23120;1320;1;0;1;2;0;0;1627982278;0;0;"2021-08-03 10:34:39"
1972299;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67420959472656;6.3891119956970215;20100;1176;1;0;1;2;0;0;1627982134;0;0;"2021-08-03 10:34:43"
1972300;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.676727294921875;6.4035820960998535;21650;1230;1;0;1;2;0;0;1627982188;0;0;"2021-08-03 10:34:48"
1972301;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67841339111328;6.412174701690674;22310;1278;1;0;1;2;0;0;1627982236;0;0;"2021-08-03 10:34:52"
1972302;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.683040618896484;6.433348178863525;24220;1380;1;0;1;2;0;0;1627982338;0;0;"2021-08-03 10:34:52"
1972303;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68020248413086;6.42056131362915;23210;1326;1;0;1;2;0;0;1627982284;0;0;"2021-08-03 10:34:54"
1972304;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68667221069336;6.437850475311279;24000;1428;1;0;1;2;0;0;1627982386;1;1;"2021-08-03 10:34:58"
1972305;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.677001953125;6.404858112335205;21750;1236;1;0;1;2;0;0;1627982194;0;0;"2021-08-03 10:35:04"
1972306;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67864227294922;6.413259029388428;22400;1284;1;0;1;2;0;0;1627982242;0;0;"2021-08-03 10:35:07"
1972307;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68308639526367;6.433901786804199;24260;1386;1;0;1;2;0;0;1627982344;0;0;"2021-08-03 10:35:07"
1972308;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68052291870117;6.422050476074219;23330;1332;1;0;1;2;0;0;1627982290;0;0;"2021-08-03 10:35:09"
1972309;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68740463256836;6.438937664031982;24120;1434;1;0;1;2;0;0;1627982392;0;0;"2021-08-03 10:35:14"
1972310;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67881774902344;6.414139270782471;22470;1290;1;0;1;2;0;0;1627982248;0;0;"2021-08-03 10:35:21"
1972311;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68318557739258;6.434305191040039;24290;1392;1;0;1;2;0;0;1627982350;0;0;"2021-08-03 10:35:21"
1972312;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68082809448242;6.423572063446045;23450;1338;1;0;1;2;0;0;1627982296;0;0;"2021-08-03 10:35:23"
1972313;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68812561035156;6.440166473388672;24240;1440;1;0;1;2;0;0;1627982398;0;0;"2021-08-03 10:35:27"
1972314;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69255065917969;6.454130172729492;26080;1494;1;0;1;2;0;0;1627982452;1;1;"2021-08-03 10:35:28"
1972315;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67900085449219;6.415051460266113;22540;1296;1;0;1;2;0;0;1627982254;0;0;"2021-08-03 10:35:36"
1972316;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68357849121094;6.43434476852417;24330;1398;1;0;1;2;0;0;1627982356;0;0;"2021-08-03 10:35:36"
1972317;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68111801147461;6.424972057342529;23560;1344;1;0;1;2;0;0;1627982302;0;0;"2021-08-03 10:35:37"
1972318;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68880081176758;6.44152307510376;24370;1446;1;0;1;2;0;0;1627982404;0;0;"2021-08-03 10:35:42"
1972319;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.692962646484375;6.455780982971191;26210;1500;1;0;1;2;0;0;1627982458;0;0;"2021-08-03 10:35:43"
1972320;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.684017181396484;6.43475866317749;24390;1404;1;0;1;2;0;0;1627982362;0;0;"2021-08-03 10:35:50"
1972321;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68148422241211;6.4268293380737305;23700;1350;1;0;1;2;0;0;1627982308;0;0;"2021-08-03 10:35:50"
1972322;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68943405151367;6.4429192543029785;24500;1452;1;0;1;2;0;0;1627982410;0;0;"2021-08-03 10:35:55"
1972323;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69337463378906;6.457431793212891;26340;1506;1;0;1;2;0;0;1627982464;0;0;"2021-08-03 10:35:56"
1972324;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69655227661133;6.470460414886475;27380;1554;1;0;1;2;0;0;1627982512;1;1;"2021-08-03 10:35:58"
1972325;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68174362182617;6.428097724914551;23800;1356;1;0;1;2;0;0;1627982314;0;0;"2021-08-03 10:36:04"
1972326;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68463134765625;6.43538761138916;24470;1410;1;0;1;2;0;0;1627982368;0;0;"2021-08-03 10:36:04"
1972327;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68998718261719;6.444405555725098;24630;1458;1;0;1;2;0;0;1627982416;0;0;"2021-08-03 10:36:09"
1972328;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69375991821289;6.459007263183594;26470;1512;1;0;1;2;0;0;1627982470;0;0;"2021-08-03 10:36:10"
1972329;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69681167602539;6.472140312194824;27510;1560;1;0;1;2;0;0;1627982518;0;0;"2021-08-03 10:36:11"
1972330;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68208312988281;6.429840087890625;23940;1362;1;0;1;2;0;0;1627982320;0;0;"2021-08-03 10:36:18"
1972331;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68526077270508;6.436070442199707;24560;1416;1;0;1;2;0;0;1627982374;0;0;"2021-08-03 10:36:18"
1972332;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.690467834472656;6.445981025695801;24760;1464;1;0;1;2;0;0;1627982422;0;0;"2021-08-03 10:36:21"
1972333;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69415283203125;6.460599899291992;26600;1518;1;0;1;2;0;0;1627982476;0;0;"2021-08-03 10:36:24"
1972334;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697021484375;6.473836421966553;27640;1566;1;0;1;2;0;0;1627982524;0;0;"2021-08-03 10:36:26"
1972335;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697998046875;6.489439964294434;28810;1620;1;0;1;2;0;0;1627982578;1;1;"2021-08-03 10:36:29"
1972336;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68594741821289;6.436892986297607;24660;1422;1;0;1;2;0;0;1627982380;0;0;"2021-08-03 10:36:32"
1972337;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.690895080566406;6.447603225708008;24890;1470;1;0;1;2;0;0;1627982428;0;0;"2021-08-03 10:36:35"
1972338;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.694557189941406;6.4622273445129395;26730;1524;1;0;1;2;0;0;1627982482;0;0;"2021-08-03 10:36:38"
1972339;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697139739990234;6.475558280944824;27770;1572;1;0;1;2;0;0;1627982530;0;0;"2021-08-03 10:36:40"
1972340;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69812774658203;6.490875720977783;28920;1626;1;0;1;2;0;0;1627982584;0;0;"2021-08-03 10:36:42"
1972341;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.691314697265625;6.449234485626221;25020;1476;1;0;1;2;0;0;1627982434;0;0;"2021-08-03 10:36:48"
1972342;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.694976806640625;6.463873863220215;26860;1530;1;0;1;2;0;0;1627982488;0;0;"2021-08-03 10:36:51"
1972343;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697208404541016;6.477296829223633;27900;1578;1;0;1;2;0;0;1627982536;0;0;"2021-08-03 10:36:52"
1972344;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69829177856445;6.492591857910156;29050;1632;1;0;1;2;0;0;1627982590;0;0;"2021-08-03 10:36:56"
1972345;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.696510314941406;6.5059967041015625;30060;1680;1;0;1;2;0;0;1627982638;1;1;"2021-08-03 10:36:58"
1972346;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69173049926758;6.450852394104004;25150;1482;1;0;1;2;0;0;1627982440;0;0;"2021-08-03 10:37:02"
1972347;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.695377349853516;6.465529441833496;26990;1536;1;0;1;2;0;0;1627982494;0;0;"2021-08-03 10:37:03"
1972348;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697288513183594;6.479018211364746;28030;1584;1;0;1;2;0;0;1627982542;0;0;"2021-08-03 10:37:06"
1972349;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69844436645508;6.49429988861084;29180;1638;1;0;1;2;0;0;1627982596;0;0;"2021-08-03 10:37:09"
1972350;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6958122253418;6.507389068603516;30190;1686;1;0;1;2;0;0;1627982644;0;0;"2021-08-03 10:37:12"
1972351;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.692134857177734;6.452486038208008;25280;1488;1;0;1;2;0;0;1627982446;0;0;"2021-08-03 10:37:15"
1972352;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69572067260742;6.466889381408691;27100;1542;1;0;1;2;0;0;1627982500;0;0;"2021-08-03 10:37:16"
1972353;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697364807128906;6.480776786804199;28160;1590;1;0;1;2;0;0;1627982548;0;0;"2021-08-03 10:37:20"
1972354;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69851303100586;6.496048450469971;29310;1644;1;0;1;2;0;0;1627982602;0;0;"2021-08-03 10:37:24"
1972355;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69502258300781;6.508678913116455;30320;1692;1;0;1;2;0;0;1627982650;0;0;"2021-08-03 10:37:26"
1972356;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68754196166992;6.514564037322998;31250;1740;1;0;1;2;0;0;1627982698;1;1;"2021-08-03 10:37:28"
1972357;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69620132446289;6.4687886238098145;27250;1548;1;0;1;2;0;0;1627982506;0;0;"2021-08-03 10:37:30"
1972358;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697425842285156;6.482530117034912;28290;1596;1;0;1;2;0;0;1627982554;0;0;"2021-08-03 10:37:34"
1972359;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69841766357422;6.498129367828369;29470;1650;1;0;1;2;0;0;1627982608;0;0;"2021-08-03 10:37:37"
1972360;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.694156646728516;6.509836196899414;30450;1698;1;0;1;2;0;0;1627982656;0;0;"2021-08-03 10:37:39"
1972361;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68648910522461;6.514952659606934;31370;1746;1;0;1;2;0;0;1627982704;0;0;"2021-08-03 10:37:41"
1972362;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69752883911133;6.484264373779297;28420;1602;1;0;1;2;0;0;1627982560;0;0;"2021-08-03 10:37:47"
1972363;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69826889038086;6.4995832443237305;29580;1656;1;0;1;2;0;0;1627982614;0;0;"2021-08-03 10:37:50"
1972364;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69325256347656;6.510864734649658;30580;1704;1;0;1;2;0;0;1627982662;0;0;"2021-08-03 10:37:52"
1972365;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68517303466797;6.515412330627441;31520;1752;1;0;1;2;0;0;1627982710;0;0;"2021-08-03 10:37:54"
1972366;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67595672607422;6.518845081329346;32580;1800;1;0;1;2;0;0;1627982758;1;1;"2021-08-03 10:37:57"
1972367;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69768142700195;6.485988616943359;28550;1608;1;0;1;2;0;0;1627982566;0;0;"2021-08-03 10:37:59"
1972368;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69796371459961;6.501279830932617;29710;1662;1;0;1;2;0;0;1627982620;0;0;"2021-08-03 10:38:02"
1972369;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.692325592041016;6.511717319488525;30700;1710;1;0;1;2;0;0;1627982668;0;0;"2021-08-03 10:38:04"
