,Timestamp,Quality,Lat,Lon
0,1623643880470,3,47.745291738070875,-1.0662260639669123
1,1623643941316,4,47.74575326125128,-1.066292466300789
2,1623644002338,3,47.7469950979715,-1.0687675032060555
3,1623644063260,4,47.74664901932375,-1.0723301052420082
4,1623644124279,4,47.75081781949065,-1.0733920525584113
5,1623644185240,6,47.75652065893176,-1.0708346660502377
6,1623644246260,4,47.7600905672911,-1.0716073288595174
7,1623644307268,4,47.76577116154939,-1.0794730129122785
8,1623644368250,3,47.770857012259285,-1.087899300688462
9,1623644429311,4,47.77553405980481,-1.095269414038405
10,1623644490234,6,47.7779203825455,-1.0954090235004317
11,1623644551245,4,47.78354136111358,-1.0835889979985494
12,1623644612222,6,47.7896839541819,-1.0707971816922182
13,1623644673230,6,47.79316526024057,-1.0637661316989104
14,1623644734206,4,47.79620860270157,-1.0576263998742457
15,1623644795228,6,47.799982853609045,-1.049773230385905
16,1623644856200,4,47.80450005925373,-1.0402761173009922
17,1623644917201,6,47.81118967624004,-1.0277872518369635
18,1623644978218,6,47.81495079987931,-1.0207322242647594
19,1623645039189,6,47.820302952298114,-1.0105274465995546
20,1623645100191,6,47.828019235854775,-0.9962782902725574
21,1623645161224,6,47.83537030646318,-0.9824424260352618
22,1623645222198,6,47.84135692531005,-0.9710683210939696
23,1623645283224,4,47.84470719513102,-0.9648660044978584
24,1623645344184,6,47.843114053612155,-0.9569180473164745
25,1623645405212,4,47.84134030002686,-0.9486215255389552
26,1623645466170,4,47.84694704637373,-0.9481393943651232
27,1623645527140,6,47.85045609283407,-0.9483446851537434
28,1623645588194,4,47.858516574675406,-0.9444222543238388
29,1623645649168,4,47.87042522143797,-0.9412285658013114
30,1623645710137,6,47.882456998933705,-0.9382597528230828
31,1623645771146,6,47.89319011547393,-0.930784631215644
32,1623645832120,6,47.905103911262614,-0.9281403252061076
33,1623645893138,6,47.91656845792619,-0.9225329181581704
34,1623645954100,6,47.92825837559236,-0.9182636947414708
35,1623646015121,6,47.93613054588102,-0.9152298261299172
36,1623646076110,4,47.942178073260486,-0.9140716554665392
37,1623646137106,4,47.94429122017678,-0.9105615955610786
38,1623646198122,6,47.947728709379476,-0.9096186260141604
39,1623646259095,6,47.95258547347483,-0.9036308499887156
40,1623646320108,6,47.959454220884105,-0.8946627517276751
41,1623646381084,6,47.96856634329632,-0.8829163758638394
42,1623646442098,6,47.97650068960914,-0.8694534132542762
43,1623646503078,6,47.98596806807814,-0.8575331524790697
44,1623646564081,6,47.996265816595525,-0.8479577289582197
45,1623646625067,6,48.00567435348618,-0.8362295848708191
46,1623646686067,8,48.01502493883685,-0.8275612416422394
47,1623646747135,8,48.02084697415845,-0.8218024303651135
48,1623646808072,4,48.028914426763535,-0.8093188138084053
49,1623646869061,6,48.03536577035626,-0.8040751514731916
50,1623646930098,6,48.04185455888962,-0.8007791638806595
51,1623646991073,4,48.049379069773046,-0.7961670793592392
52,1623647052085,4,48.053962123221204,-0.7925734471349802
53,1623647113060,4,48.05896758192435,-0.7870347651548204
54,1623647174072,6,48.06190150407331,-0.7848457139778042
55,1623647235513,4,48.06556525639525,-0.7881939837944206
56,1623647296541,4,48.06971206057425,-0.7921319080351877
57,1623647357517,4,48.06992008286642,-0.792498109923861
58,1623647418542,4,48.0743656322254,-0.7955013628627381
59,1623647479507,4,48.07996685573196,-0.7955885768374609
60,1623647540530,6,48.08372202883174,-0.7908553668504784
61,1623647601527,6,48.08853173725322,-0.7795738814034998
62,1623647662530,4,48.090129842676994,-0.7746808326588664
63,1623647723556,6,48.09138247315296,-0.7643750097970546
64,1623647784517,4,48.09140390002988,-0.7542900924854348
65,1623647845540,4,48.091156777017964,-0.7468844326927686
66,1623647906511,4,48.08717296517466,-0.7385095815583167
67,1623647967519,3,48.08659813129953,-0.7393970123760867
