1632186731638
6911467575fc0ffb605dbe2.23116001
15067649725fd23186b9ffe1.12427099
591;1632186970406;69
623;1632186972381;69
559;1632186975394;69
583;1632186977370;69
591;1632186979446;68
599;1632186989365;69
623;1632186990376;69
551;1632186994393;69
559;1632186995368;61
583;1632186998364;60
599;1632187002382;60
591;1632187004368;60
575;1632187005382;56
543;1632187006396;55
559;1632187007364;55
567;1632187008375;55
551;1632187009410;55
567;1632187010384;55
591;1632187011398;55
583;1632187012449;55
575;1632187017379;54
623;1632187018393;55
607;1632187020374;50
551;1632187021395;50
599;1632187022369;49
551;1632187024395;49
655;1632187027393;50
543;1632187030401;49
591;1632187034379;49
703;1632187036396;52
599;1632187041384;47
615;1632187042417;46
575;1632187043371;45
615;1632187044397;43
583;1632187045408;40
575;1632187049367;40
527;1632187053393;40
655;1632187054395;38
599;1632187066396;37
623;1632187068379;34
567;1632187069391;34
567;1632187082364;34
631;1632187096390;34
519;1632187101407;35
551;1632187102406;35
511;1632187103371;36
519;1632187105365;37
527;1632187108352;36
535;1632187109366;37
559;1632187111372;36
399;1632187114366;43
687;1632187115365;45
527;1632187117357;46
495;1632187121368;47
655;1632187124361;48
583;1632187126353;48
503;1632187127363;49
487;1632187128419;50
727;1632187129388;54
671;1632187130365;55
519;1632187131378;61
631;1632187132351;62
575;1632187135350;62
551;1632187136388;62
551;1632187139370;62
575;1632187140394;62
543;1632187141356;62
575;1632187142383;61
591;1632187143397;61
591;1632187145408;61
647;1632187152393;62
535;1632187154377;62
575;1632187157409;61
511;1632187158395;62
519;1632187159371;62
511;1632187160383;60
559;1632187161392;60
455;1632187162406;61
543;1632187163371;62
591;1632187164379;62
575;1632187165372;62
519;1632187168368;62
455;1632187173387;62
519;1632187174373;62
567;1632187180358;62
439;1632187181366;64
527;1632187184365;63
455;1632187190368;64
439;1632187192351;65
719;1632187193364;69
567;1632187194375;69
599;1632187196363;69
599;1632187197379;66
607;1632187200381;64
551;1632187202366;66
767;1632187204355;71
703;1632187207353;73
647;1632187211423;73
455;1632187219372;73
607;1632187220382;73
519;1632187222370;73
559;1632187223371;69
527;1632187224397;67
447;1632187225369;69
591;1632187229368;69
575;1632187231371;69
607;1632187232382;69
559;1632187233398;69
575;1632187235371;69
679;1632187236392;70
599;1632187238387;71
743;1632187239396;75
543;1632187241367;75
583;1632187242378;75
583;1632187244441;75
575;1632187245377;75
519;1632187247367;75
591;1632187248376;75
623;1632187249354;74
463;1632187250366;74
575;1632187252351;74
575;1632187253402;74
647;1632187254371;75
583;1632187256366;75
591;1632187259363;74
591;1632187260379;72
543;1632187261390;72
623;1632187262363;70
583;1632187263399;70
591;1632187265362;68
663;1632187266377;65
583;1632187269393;63
615;1632187270373;63
807;1632187272394;69
559;1632187274363;69
591;1632187275377;69
647;1632187279372;69
423;1632187282370;72
583;1632187283370;73
567;1632187284378;71
591;1632187286364;71
559;1632187287377;71
631;1632187289366;69
615;1632187290381;69
639;1632187293358;69
575;1632187294410;69
607;1632187295368;68
663;1632187298364;68
567;1632187299358;63
583;1632187300371;63
599;1632187301366;63
727;1632187304385;65
639;1632187305343;65
623;1632187306354;65
583;1632187309351;65
631;1632187310362;62
775;1632187312351;63
647;1632187314334;63
567;1632187315352;64
647;1632187316368;64
591;1632187319367;64
631;1632187325361;63
543;1632187326382;64
407;1632187327410;69
607;1632187329354;67
583;1632187330351;66
567;1632187335354;66
511;1632187337379;67
703;1632187338343;68
823;1632187339371;78
623;1632187340373;78
543;1632187341356;78
511;1632187342364;79
799;1632187343382;83
399;1632187344345;87
623;1632187346365;87
655;1632187347356;87
583;1632187348371;83
535;1632187349424;83
663;1632187350342;84
615;1632187351373;76
663;1632187352378;77
519;1632187356344;78
527;1632187359353;78
415;1632187360406;81
775;1632187362355;84
439;1632187363374;87
615;1632187369372;87
727;1632187370366;89
599;1632187372353;88
623;1632187373361;89
631;1632187374333;89
759;1632187375349;91
615;1632187376366;90
607;1632187377378;90
583;1632187379366;89
567;1632187380337;90
631;1632187382367;90
607;1632187383342;87
671;1632187384353;87
671;1632187385364;88
639;1632187386337;87
543;1632187387353;90
615;1632187388367;90
671;1632187389340;90
559;1632187391384;86
711;1632187392340;87
511;1632187397368;88
519;1632187398346;89
567;1632187399363;89
599;1632187401361;88
599;1632187402372;80
591;1632187403386;80
583;1632187405373;80
591;1632187406377;79
607;1632187407357;75
599;1632187408373;70
423;1632187409369;73
495;1632187416344;75
655;1632187417375;75
655;1632187419337;74
471;1632187423371;76
599;1632187424384;76
599;1632187425352;76
591;1632187426409;74
519;1632187427383;75
519;1632187430362;74
591;1632187431342;71
647;1632187432354;72
599;1632187433370;70
599;1632187434333;69
471;1632187435351;71
423;1632187438357;76
551;1632187441356;74
583;1632187442367;74
583;1632187443380;74
759;1632187444355;75
519;1632187447357;77
583;1632187451326;77
623;1632187453369;76
471;1632187458344;77
551;1632187468362;78
567;1632187469347;75
559;1632187470336;74
559;1632187471352;73
583;1632187472326;71
567;1632187473363;70
567;1632187474370;67
575;1632187475330;67
607;1632187476396;66
551;1632187477442;66
639;1632187478343;67
583;1632187479359;67
599;1632187480351;67
647;1632187481326;68
575;1632187482341;68
671;1632187483370;66
679;1632187484328;67
695;1632187485358;68
559;1632187486401;66
687;1632187487345;67
687;1632187488343;68
615;1632187489371;69
671;1632187490326;70
647;1632187491338;66
535;1632187492353;66
631;1632187493369;66
679;1632187494334;67
671;1632187495346;66
639;1632187496327;66
599;1632187497341;66
783;1632187498352;68
607;1632187499329;62
623;1632187500336;62
631;1632187501355;61
751;1632187504354;64
703;1632187507355;62
687;1632187508328;61
631;1632187510351;61
671;1632187511327;61
647;1632187512339;58
655;1632187513353;54
631;1632187514344;52
623;1632187515357;52
671;1632187516367;51
591;1632187517326;49
639;1632187518381;49
647;1632187519374;48
567;1632187522367;48
503;1632187526386;50
583;1632187532346;50
679;1632187533358;50
583;1632187534369;50
567;1632187536341;51
439;1632187537357;56
631;1632187539362;56
615;1632187540377;56
599;1632187541332;56
607;1632187542382;56
647;1632187544346;56
679;1632187545363;56
575;1632187546372;57
639;1632187547346;56
631;1632187548341;55
631;1632187549370;55
575;1632187553340;56
671;1632187554333;54
671;1632187555348;53
599;1632187556331;53
631;1632187557340;53
575;1632187558353;53
647;1632187560337;53
527;1632187561351;52
711;1632187562324;53
559;1632187564355;54
543;1632187565331;55
415;1632187566339;64
719;1632187567354;63
575;1632187568331;65
599;1632187569342;65
599;1632187570357;64
607;1632187571333;65
575;1632187572338;66
639;1632187573431;66
615;1632187574322;66
551;1632187576368;65
399;1632187577342;71
687;1632187578343;71
647;1632187580344;71
655;1632187583338;74
647;1632187585371;74
511;1632187587356;75
711;1632187589334;76
607;1632187590342;76
615;1632187592382;73
639;1632187593352;73
607;1632187594371;73
671;1632187595341;73
607;1632187596344;74
591;1632187597367;74
631;1632187598340;72
663;1632187599357;72
743;1632187601346;78
607;1632187603370;78
767;1632187607326;81
663;1632187608344;81
679;1632187612350;81
615;1632187613346;81
591;1632187615348;81
447;1632187616326;83
599;1632187617340;83
575;1632187618352;83
455;1632187619327;86
463;1632187620338;87
591;1632187621353;87
599;1632187623338;86
559;1632187624356;86
679;1632187625371;83
607;1632187627351;78
583;1632187628328;75
615;1632187629342;75
623;1632187630356;75
503;1632187631329;75
751;1632187632337;78
591;1632187633355;77
615;1632187635340;77
503;1632187636351;78
623;1632187639371;78
543;1632187640343;73
607;1632187642369;73
431;1632187643343;72
655;1632187644344;75
655;1632187645367;74
583;1632187646344;73
631;1632187647356;73
479;1632187648367;77
631;1632187649328;77
655;1632187650335;78
583;1632187651350;77
655;1632187652325;77
391;1632187653341;82
639;1632187654368;82
415;1632187655346;85
599;1632187656344;85
639;1632187657332;77
655;1632187659359;78
591;1632187660331;74
671;1632187661343;75
495;1632187662343;75
503;1632187663330;76
567;1632187664344;76
423;1632187665396;78
615;1632187666326;78
679;1632187667329;82
743;1632187669326;82
543;1632187670342;81
687;1632187671355;82
695;1632187672332;82
631;1632187673338;82
631;1632187674328;82
647;1632187675348;83
631;1632187676343;83
711;1632187677339;84
623;1632187678392;84
623;1632187680375;84
455;1632187681320;85
695;1632187682329;84
623;1632187683342;84
519;1632187684318;85
655;1632187685324;86
639;1632187686339;86
639;1632187687354;86
591;1632187689345;86
647;1632187696317;83
599;1632187697331;80
575;1632187698338;82
663;1632187700326;82
727;1632187701338;83
423;1632187702312;84
647;1632187705333;82
679;1632187706327;82
503;1632187709342;84
631;1632187710381;84
615;1632187711334;84
703;1632187714316;79
647;1632187715338;74
727;1632187716343;75
815;1632187718344;79
775;1632187719359;81
815;1632187720312;84
495;1632187721325;86
727;1632187726314;87
887;1632187727350;90
727;1632187728342;89
487;1632187729330;91
735;1632187730327;87
623;1632187733335;86
751;1632187734333;86
711;1632187735309;85
751;1632187736341;86
511;1632187738341;88
607;1632187739327;88
799;1632187740334;90
607;1632187745328;90
679;1632187746338;90
599;1632187747314;90
735;1632187748327;90
679;1632187749341;90
639;1632187750311;86
743;1632187751324;87
671;1632187752335;87
583;1632187753315;85
631;1632187758342;85
631;1632187759333;85
679;1632187760320;85
663;1632187761337;84
847;1632187767338;90
495;1632187769329;92
903;1632187771311;96
679;1632187772325;96
535;1632187773334;97
631;1632187774404;92
671;1632187775327;92
655;1632187776343;89
639;1632187777332;89
583;1632187781332;90
639;1632187788340;90
647;1632187789329;90
671;1632187790339;90
671;1632187791357;87
695;1632187792332;87
695;1632187793343;84
671;1632187794332;81
711;1632187795310;81
695;1632187796342;76
671;1632187797309;75
719;1632187798331;72
607;1632187799325;71
647;1632187800295;73
727;1632187801317;73
607;1632187802329;72
703;1632187803339;72
671;1632187806374;71
695;1632187807352;69
671;1632187808329;68
703;1632187809341;66
639;1632187810312;65
671;1632187811324;65
631;1632187812336;65
623;1632187813320;65
735;1632187816313;66
695;1632187817328;66
711;1632187818298;65
471;1632187819314;69
679;1632187820342;69
799;1632187823344;71
663;1632187826344;72
671;1632187827311;72
639;1632187828333;69
671;1632187830296;61
655;1632187833312;53
695;1632187834332;53
583;1632187835346;54
639;1632187836343;60
743;1632187837333;61
671;1632187841325;65
831;1632187842343;68
727;1632187843322;68
407;1632187844343;76
639;1632187850324;76
671;1632187851338;76
591;1632187852332;76
719;1632187853343;77
679;1632187854369;77
631;1632187855309;77
703;1632187856345;77
751;1632187857341;82
647;1632187858315;82
719;1632187859338;80
647;1632187861311;80
599;1632187863341;80
551;1632187865325;81
599;1632187868329;81
679;1632187869302;81
679;1632187870389;81
687;1632187875301;81
839;1632187876315;84
463;1632187877329;89
655;1632187878298;89
703;1632187879357;95
591;1632187880325;96
767;1632187881302;97
631;1632187882312;96
759;1632187883326;99
663;1632187884297;99
639;1632187885309;99
839;1632187886330;103
639;1632187889325;102
679;1632187890334;102
687;1632187891312;102
743;1632187892328;102
719;1632187893301;102
703;1632187894312;102
575;1632187895325;103
703;1632187897312;102
695;1632187898328;97
455;1632187901323;98
735;1632187902304;99
495;1632187903305;102
863;1632187904317;105
599;1632187905315;105
671;1632187908298;100
703;1632187909312;100
575;1632187915311;100
551;1632187918316;102
639;1632187919344;101
615;1632187920298;102
543;1632187921325;106
431;1632187923351;110
487;1632187924314;110
463;1632187927316;114
479;1632187928327;117
807;1632187929303;119
535;1632187930317;120
447;1632187931329;123
783;1632187932296;123
503;1632187933314;125
439;1632187936315;128
479;1632187937326;127
783;1632187938299;128
695;1632187939313;126
575;1632187940327;126
479;1632187941302;122
695;1632187942315;122
727;1632187945327;123
495;1632187946323;124
559;1632187948311;123
839;1632187949342;125
831;1632187950304;128
799;1632187951312;124
703;1632187952349;121
583;1632187953303;121
735;1632187955336;122
695;1632187956340;128
663;1632187957322;128
479;1632187958322;131
607;1632187959314;131
871;1632187960311;134
543;1632187961322;135
679;1632187962307;135
519;1632187963316;134
767;1632187964346;131
679;1632187965316;130
671;1632187966403;126
543;1632187967322;126
487;1632187968299;127
647;1632187969322;127
895;1632187970324;131
839;1632187972311;134
743;1632187973341;135
711;1632187976343;133
615;1632187978324;133
687;1632187979344;133
727;1632187980294;130
727;1632187981311;129
783;1632187982344;128
727;1632187983303;124
687;1632187984324;122
663;1632187985341;121
695;1632187987322;120
695;1632187988327;117
783;1632187989350;116
727;1632187991324;115
615;1632187992306;111
815;1632187993322;113
623;1632187996310;110
823;1632187997344;111
639;1632187998304;110
639;1632187999322;107
607;1632188000324;107
591;1632188003377;104
663;1632188004305;100
719;1632188005321;98
559;1632188006340;98
759;1632188008329;98
815;1632188010305;99
471;1632188011327;103
735;1632188012307;102
703;1632188013300;97
615;1632188014326;98
607;1632188015299;96
655;1632188017312;92
711;1632188018287;92
655;1632188020326;92
807;1632188021303;92
655;1632188022304;95
839;1632188024307;95
639;1632188025319;95
815;1632188026325;96
583;1632188028304;97
607;1632188031317;97
783;1632188034296;98
647;1632188038308;96
695;1632188041306;96
687;1632188042281;92
759;1632188043291;89
711;1632188044310;86
775;1632188045301;87
671;1632188046296;87
663;1632188047315;87
639;1632188048290;87
655;1632188049318;86
639;1632188050311;86
679;1632188051289;86
663;1632188052303;86
663;1632188053324;84
647;1632188054303;84
639;1632188055300;83
647;1632188056315;83
631;1632188057289;83
639;1632188058308;80
647;1632188059313;78
935;1632188061300;85
623;1632188062386;85
687;1632188063284;85
703;1632188064295;87
631;1632188065313;86
615;1632188066301;86
671;1632188067314;83
631;1632188068314;82
615;1632188070298;78
583;1632188071352;79
735;1632188072322;79
567;1632188073296;79
719;1632188074309;79
607;1632188075290;80
551;1632188076298;78
655;1632188077315;76
679;1632188078287;72
575;1632188079301;70
455;1632188080311;72
663;1632188081288;72
775;1632188082304;73
727;1632188083311;71
759;1632188084282;72
543;1632188085303;74
503;1632188086313;75
695;1632188087285;75
455;1632188088297;79
607;1632188089315;78
583;1632188091297;78
631;1632188092315;78
647;1632188093289;78
791;1632188094297;79
575;1632188095312;81
527;1632188096288;82
783;1632188097302;84
623;1632188098315;85
711;1632188099288;85
719;1632188100296;87
711;1632188101313;87
655;1632188102290;87
695;1632188103340;88
639;1632188104316;78
751;1632188105327;80
503;1632188106299;81
711;1632188107314;81
679;1632188108290;81
575;1632188109304;82
623;1632188110314;85
535;1632188112295;83
631;1632188113316;84
647;1632188114291;84
687;1632188115302;84
663;1632188116316;83
583;1632188117293;83
559;1632188118302;82
631;1632188119318;82
639;1632188121299;81
615;1632188122316;81
599;1632188123288;82
615;1632188124300;79
407;1632188125315;82
751;1632188126293;83
599;1632188127300;82
631;1632188131311;80
463;1632188132293;82
783;1632188133307;83
631;1632188141287;80
679;1632188143304;80
567;1632188146324;80
751;1632188147304;81
535;1632188148294;82
543;1632188152370;80
463;1632188156310;82
791;1632188157315;84
679;1632188161327;82
647;1632188162302;81
575;1632188163322;81
775;1632188164327;83
671;1632188165300;82
663;1632188169316;81
679;1632188170312;82
703;1632188172297;82
575;1632188173317;83
615;1632188176314;81
615;1632188177288;81
663;1632188178296;79
911;1632188180290;86
871;1632188181305;91
695;1632188182313;91
655;1632188183290;91
775;1632188186290;93
695;1632188188316;89
719;1632188189288;90
607;1632188190293;88
791;1632188191327;90
639;1632188192306;90
719;1632188193314;89
647;1632188194325;89
639;1632188196302;89
623;1632188200331;89
623;1632188201309;88
607;1632188202304;88
647;1632188203308;88
583;1632188208306;89
639;1632188212296;89
559;1632188213306;90
559;1632188214306;90
583;1632188216305;85
687;1632188217313;84
551;1632188218292;85
679;1632188219304;85
639;1632188220301;79
575;1632188221327;80
663;1632188222292;80
719;1632188223320;80
583;1632188224276;80
823;1632188225307;82
831;1632188226305;84
551;1632188227291;84
479;1632188228310;81
823;1632188229317;83
519;1632188230332;85
575;1632188236277;85
479;1632188237289;87
719;1632188241298;87
855;1632188242275;91
599;1632188244298;91
551;1632188245276;92
711;1632188246291;92
575;1632188247302;93
647;1632188248316;93
663;1632188249288;82
495;1632188250296;84
671;1632188252287;82
463;1632188253319;85
663;1632188256305;85
591;1632188258300;82
487;1632188259320;85
727;1632188260291;86
679;1632188261309;86
583;1632188263346;86
591;1632188266296;86
615;1632188270285;86
695;1632188271298;86
703;1632188273306;87
591;1632188274308;86
423;1632188276302;90
775;1632188277318;92
583;1632188279297;92
743;1632188280294;92
535;1632188281273;93
719;1632188283303;93
559;1632188284278;93
655;1632188285289;93
687;1632188287312;93
799;1632188291285;95
567;1632188292297;97
719;1632188293276;97
639;1632188297291;98
759;1632188298297;95
647;1632188300284;95
647;1632188302277;95
711;1632188303291;95
583;1632188305276;94
631;1632188306286;90
663;1632188307301;89
639;1632188308269;88
647;1632188309286;86
663;1632188310296;85
615;1632188311272;80
599;1632188312286;80
615;1632188313296;79
487;1632188314289;79
703;1632188315301;80
639;1632188316303;79
655;1632188317293;79
615;1632188318295;77
647;1632188319310;77
703;1632188320277;77
863;1632188321300;82
631;1632188325323;82
527;1632188326292;82
727;1632188330310;80
615;1632188332294;80
559;1632188346304;80
503;1632188348307;82
695;1632188350273;82
543;1632188351289;83
575;1632188352303;83
655;1632188353273;82
487;1632188354288;80
591;1632188357288;78
711;1632188358260;78
647;1632188359349;77
591;1632188364260;77
479;1632188365276;78
615;1632188367267;79
703;1632188369290;79
623;1632188370296;77
631;1632188371276;75
591;1632188372288;74
519;1632188373264;71
391;1632188374294;75
551;1632188378304;76
623;1632188385272;75
631;1632188386288;74
543;1632188387304;75
495;1632188390301;77
543;1632188391263;77
671;1632188392291;78
783;1632188393306;80
511;1632188395279;82
543;1632188396304;83
567;1632188397316;83
551;1632188398289;81
559;1632188399299;81
543;1632188400333;81
663;1632188401289;82
543;1632188403318;82
615;1632188407276;82
503;1632188408302;79
479;1632188410291;72
591;1632188412267;72
431;1632188413286;74
495;1632188414286;74
415;1632188415302;78
527;1632188416276;78
527;1632188417289;79
463;1632188420287;80
543;1632188422272;80
575;1632188425274;80
599;1632188426289;79
591;1632188428274;78
623;1632188436303;79
527;1632188437272;77
607;1632188438302;77
527;1632188451274;77
519;1632188453302;76
559;1632188454257;76
567;1632188456303;74
551;1632188457262;74
559;1632188458292;74
551;1632188459313;74
551;1632188460264;73
551;1632188461293;73
575;1632188463272;69
519;1632188464308;70
559;1632188465286;70
583;1632188466257;69
599;1632188467286;68
575;1632188468304;67
511;1632188469280;67
583;1632188470293;60
583;1632188471301;58
599;1632188472267;58
591;1632188473288;58
575;1632188474301;58
567;1632188475261;58
527;1632188476272;58
519;1632188477289;57
495;1632188478258;57
567;1632188481263;56
551;1632188485272;61
719;1632188486284;64
567;1632188487262;62
519;1632188488271;59
535;1632188489289;59
591;1632188491276;54
583;1632188492287;53
615;1632188493260;53
551;1632188495287;53
567;1632188503270;53
583;1632188511283;53
631;1632188512292;53
647;1632188515296;53
583;1632188516337;53
623;1632188517280;50
591;1632188518290;50
655;1632188519338;51
607;1632188520271;51
591;1632188521292;51
583;1632188522304;51
551;1632188523278;51
599;1632188524290;51
575;1632188528284;50
599;1632188531301;50
607;1632188532267;50
575;1632188533293;50
639;1632188534305;51
567;1632188535263;50
679;1632188536277;51
607;1632188537289;51
487;1632188538259;52
423;1632188539270;62
439;1632188541259;65
559;1632188548277;67
607;1632188549321;67
647;1632188552285;68
623;1632188553259;68
415;1632188555288;71
639;1632188557292;71
583;1632188558286;71
631;1632188560316;70
447;1632188562258;72
623;1632188563271;65
575;1632188564244;62
743;1632188565278;65
527;1632188566321;67
775;1632188567252;71
431;1632188568266;75
759;1632188569293;78
823;1632188570258;83
711;1632188572288;84
591;1632188575294;84
687;1632188576263;84
623;1632188577274;85
615;1632188579268;85
591;1632188581294;84
615;1632188582252;84
631;1632188584290;86
687;1632188585307;86
543;1632188586266;87
567;1632188587290;87
399;1632188589272;91
751;1632188590292;92
623;1632188594246;92
687;1632188595277;93
423;1632188596292;96
839;1632188598263;100
615;1632188599334;100
743;1632188600265;101
655;1632188601281;101
607;1632188603246;101
663;1632188604266;101
559;1632188608291;101
583;1632188609270;101
495;1632188610266;99
695;1632188613259;96
615;1632188621263;93
559;1632188629276;93
607;1632188641296;92
623;1632188642262;92
631;1632188643277;92
631;1632188644289;88
655;1632188645246;88
623;1632188646257;85
607;1632188647351;85
639;1632188648268;85
671;1632188649273;85
655;1632188653293;84
623;1632188654267;82
543;1632188655259;82
647;1632188659271;80
663;1632188660250;79
647;1632188661263;73
647;1632188662294;68
647;1632188663263;67
463;1632188667279;70
831;1632188669245;75
567;1632188671290;75
679;1632188672262;75
527;1632188673278;77
607;1632188674293;75
583;1632188675267;75
623;1632188676262;74
487;1632188677292;76
783;1632188678247;78
599;1632188679261;71
751;1632188680287;73
655;1632188681268;73
703;1632188682266;73
799;1632188683269;67
615;1632188684244;67
679;1632188685278;67
631;1632188687267;66
655;1632188688294;66
567;1632188689271;66
623;1632188693259;66
735;1632188695293;69
727;1632188696263;70
703;1632188697279;70
671;1632188698310;69
743;1632188699243;70
663;1632188700294;70
535;1632188701292;72
679;1632188704292;72
639;1632188705269;72
623;1632188706266;72
623;1632188707290;72
655;1632188708266;72
535;1632188709272;73
479;1632188711268;76
615;1632188713292;76
583;1632188716295;76
615;1632188728288;75
631;1632188730266;75
663;1632188732260;75
607;1632188733266;76
623;1632188734276;76
639;1632188735246;68
647;1632188736265;67
671;1632188737292;67
655;1632188738247;65
671;1632188739259;65
647;1632188740272;64
655;1632188741246;64
647;1632188742256;64
663;1632188743346;61
623;1632188744246;58
543;1632188746289;59
679;1632188747265;57
591;1632188748297;57
455;1632188750266;62
631;1632188751276;61
519;1632188752310;62
703;1632188753248;59
407;1632188756262;66
647;1632188758248;66
735;1632188759262;67
559;1632188760266;68
591;1632188761238;67
703;1632188767233;68
607;1632188769270;65
551;1632188774252;63
607;1632188775260;61
655;1632188776270;61
719;1632188777245;64
751;1632188778260;66
583;1632188780267;65
431;1632188781316;69
567;1632188782271;68
719;1632188783265;70
807;1632188785234;74
591;1632188786247;75
631;1632188788291;78
663;1632188789257;78
511;1632188790266;77
607;1632188791252;79
663;1632188792267;79
687;1632188793267;81
615;1632188794288;83
663;1632188795246;83
727;1632188798250;84
783;1632188799277;87
743;1632188801252;88
775;1632188802259;90
735;1632188809254;91
663;1632188810265;91
583;1632188811278;91
735;1632188815235;92
591;1632188816283;92
591;1632188817273;93
711;1632188819264;93
831;1632188820264;97
639;1632188821252;98
671;1632188822268;98
687;1632188823274;98
631;1632188825247;98
647;1632188826255;97
743;1632188828262;96
599;1632188829276;94
751;1632188831265;95
511;1632188832266;93
583;1632188833253;93
711;1632188834266;93
695;1632188836233;93
655;1632188837246;93
775;1632188840266;94
703;1632188843263;94
687;1632188845230;93
647;1632188846249;92
631;1632188849262;92
639;1632188850262;89
607;1632188851240;89
655;1632188852249;88
703;1632188853265;83
607;1632188854238;83
615;1632188856256;81
703;1632188857234;80
631;1632188858251;76
655;1632188859263;75
551;1632188860238;77
703;1632188861251;77
655;1632188862260;73
647;1632188863231;72
711;1632188864284;72
719;1632188865258;72
647;1632188867246;68
687;1632188868256;67
711;1632188869234;67
431;1632188870252;72
895;1632188871263;77
623;1632188872251;76
639;1632188873266;76
615;1632188874272;78
759;1632188875233;78
687;1632188876249;78
631;1632188878254;78
711;1632188879262;75
607;1632188881256;75
463;1632188882261;79
815;1632188883278;81
671;1632188884248;81
511;1632188889276;84
719;1632188890255;84
759;1632188891266;83
583;1632188893256;83
631;1632188894267;80
687;1632188895259;79
687;1632188896232;79
807;1632188897283;81
671;1632188899248;80
671;1632188902252;80
759;1632188903257;81
535;1632188905247;82
671;1632188906264;83
599;1632188907279;86
847;1632188909267;89
527;1632188910262;90
535;1632188911256;91
759;1632188912286;92
623;1632188913226;92
583;1632188916218;93
687;1632188917234;93
799;1632188918246;95
463;1632188922218;97
743;1632188924247;95
687;1632188926236;95
559;1632188927249;96
415;1632188928218;105
823;1632188929233;107
607;1632188932237;107
583;1632188933258;107
655;1632188934226;107
479;1632188935242;109
655;1632188936249;105
463;1632188937244;103
751;1632188941234;104
703;1632188942247;104
583;1632188943237;103
479;1632188944319;105
655;1632188946227;104
647;1632188947248;103
415;1632188949234;107
583;1632188950251;107
479;1632188951245;108
719;1632188952225;107
831;1632188953256;107
559;1632188955241;108
639;1632188956248;106
687;1632188957266;106
719;1632188958226;105
663;1632188959257;105
655;1632188960248;106
591;1632188961240;105
783;1632188962256;105
695;1632188966267;105
615;1632188967237;105
567;1632188973236;105
711;1632188974236;105
631;1632188975253;103
671;1632188976218;99
703;1632188978252;99
695;1632188979222;99
727;1632188980237;98
735;1632188981248;99
631;1632188982125;99
679;1632188983141;100
687;1632188983275;98
687;1632188984304;95
711;1632188985271;95
679;1632188986278;91
671;1632188988265;86
695;1632188989284;83
679;1632188990257;83
679;1632188991267;83
703;1632188992284;83
671;1632188993257;83
535;1632188997284;81
519;1632188998298;80
567;1632188999263;80
727;1632189000268;80
615;1632189002256;80
503;1632189006275;79
855;1632189007334;83
719;1632189011274;83
671;1632189013282;83
671;1632189014257;77
495;1632189016290;80
671;1632189020274;76
871;1632189021287;78
631;1632189024268;78
623;1632189030270;77
663;1632189036520;77
687;1632189037516;77
639;1632189039525;76
639;1632189040594;75
679;1632189041530;75
671;1632189042525;75
663;1632189043514;73
647;1632189044526;71
655;1632189045505;71
631;1632189050544;71
727;1632189052534;67
695;1632189053531;66
727;1632189054504;64
639;1632189055515;64
751;1632189056547;65
719;1632189057521;65
663;1632189062570;65
711;1632189063522;65
671;1632189064515;64
703;1632189065525;64
679;1632189066507;64
