	Timestamp	Quality	Lat	Lon	gap tmsp raw GPS (ms)
83	1,62758E+12	5.0	45.50778198242188	4.844932565470081	6000
84	1,62758E+12	5.0	45.509124755859375	4.846127992500407	6024
85	1,62758E+12	5.0	45.51046752929688	4.847405562181815	6029
86	1,62758E+12	5.0	45.51168823242188	4.848628649492607	6043
87	1,62758E+12	5.0	45.512725830078125	4.85049186274861	5921
88	1,62758E+12	5.0	45.51364135742188	4.852760487213769	6035
89	1,62758E+12	5.0	45.514495849609375	4.855011636395804	5997
90	1,62758E+12	5.0	45.515625	4.857065621767991	6018
91	1,62758E+12	5.0	45.51715087890625	4.858541756253199	5987
92	1,62758E+12	5.0	45.518890380859375	4.859209125866051	5998
93	1,62758E+12	5.0	45.520751953125	4.859405765314455	6003
94	1,62758E+12	5.0	45.522552490234375	4.860043963421937	5964
95	1,62758E+12	5.0	45.5242919921875	4.860858181496021	6030
